name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
St. Petersburg,2024-01-11,2,-13,-4.7,-3.7,-21.2,-11.9,-6.7,86.4,5.555,100,16.67,rain&snow,0.5,36.4,54,39.6,327.4,1008,90.7,7.7,6.8,0.6,0,,2024-01-11T09:52:21,2024-01-11T16:21:07,0,Snow&Rain&Overcast,Cloudy skies throughout the day with rain or snow.,snow,D7380;26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2024-01-12,-11,-16,-13.4,-11,-22.7,-17,-14.4,92.2,0.45,100,8.33,snow,0,38,26.3,21.6,283.1,1014.4,73.1,9,8,0.6,0,,2024-01-12T09:51:05,2024-01-12T16:23:11,0.03,Snow&Partially_cloudy,Partly cloudy throughout the day with morning snow.,snow,D7380;26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2024-01-13,-14,-21,-16.9,-14,-26.9,-19.5,-18.4,88.4,0,0,0,,0,38.7,27,8.9,166,1012.4,88.8,10.1,10.8,0.8,1,,2024-01-13T09:49:45,2024-01-13T16:25:18,0.07,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,D7380;26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2024-01-14,-12,-16,-13.9,-15,-22.7,-19.2,-15.7,86.2,0.034,100,4.17,snow,0.1,38.4,26.6,18,161.3,994.3,93.6,10.1,7.6,0.7,1,,2024-01-14T09:48:21,2024-01-14T16:27:28,0.1,Snow&Overcast,Cloudy skies throughout the day with late afternoon snow.,snow,D7380;26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2024-01-15,-9,-12,-10,-9,-17.8,-14.7,-11.2,90.4,2.881,100,8.33,snow,4.6,40,15.1,14.4,117.5,984.8,89.8,6.5,3.5,0.3,0,,2024-01-15T09:46:53,2024-01-15T16:29:41,0.14,Snow&Partially_cloudy,Partly cloudy throughout the day with snow.,snow,D7380;26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2024-01-16,-7,-15.1,-10.8,-8,-26.4,-16.5,-12.3,89.1,5.082,100,8.33,snow,6.8,45,36.7,32.4,313.8,985.6,90.7,3.2,4.2,0.5,0,,2024-01-16T09:45:21,2024-01-16T16:31:56,0.17,Snow&Overcast,Cloudy skies throughout the day with snow.,snow,D7380;26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2024-01-17,-10,-18,-14.4,-13,-27.4,-20.9,-16.2,86.2,1.112,100,4.17,snow,0,46.4,39.6,28.8,265.6,1002.1,59.3,10.2,8.8,0.6,1,,2024-01-17T09:43:46,2024-01-17T16:34:14,0.21,Snow&Partially_cloudy,Partly cloudy throughout the day with morning snow.,snow,D7380;26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2024-01-18,-7,-14,-10.1,-12.9,-22.4,-18,-12.7,81.8,4.495,100,4.17,snow,5,47.1,50.4,36,144.6,994.3,74.7,7.4,5.3,0.5,0,,2024-01-18T09:42:07,2024-01-18T16:36:34,0.25,Snow&Partially_cloudy,Partly cloudy throughout the day with late afternoon snow.,snow,D7380;26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2024-01-19,-3,-11,-4.9,-9,-20.6,-11.6,-6.8,86.8,3.421,100,8.33,snow,0.8,47.6,54,39.6,244.3,990.2,92.9,7.1,6.6,0.5,0,,2024-01-19T09:40:24,2024-01-19T16:38:55,0.28,Snow&Overcast,Cloudy skies throughout the day with snow.,snow,D7380;26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2024-01-20,-12.7,-21,-17,-12.7,-25.1,-20,-18.4,88.3,0.94,100,4.17,snow,0,48.1,38.7,18,257,1013.4,33.6,9.7,15.6,1.3,1,,2024-01-20T09:38:38,2024-01-20T16:41:19,0.31,Snow&Partially_cloudy,Partly cloudy throughout the day with morning snow.,snow,D7380;26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2024-01-21,-5,-23,-14.5,-10.5,-23,-17.9,-16,88.4,0.009,100,4.17,snow,0,49.2,30.6,28.8,193.1,1024.4,65.2,9.1,14.5,1.2,1,,2024-01-21T09:36:49,2024-01-21T16:43:44,0.35,Snow&Partially_cloudy,Partly cloudy throughout the day with late afternoon snow.,snow,D7380;26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2024-01-22,-1,-4,-2.8,-6.2,-10.5,-8.8,-4.4,88.8,0.882,100,8.33,rain&snow,0.6,46.9,59,39.6,186.3,1009.9,88.5,9,5.8,0.5,0,,2024-01-22T09:34:57,2024-01-22T16:46:11,0.38,Snow&Rain&Partially_cloudy,Partly cloudy throughout the day with late afternoon rain or snow.,snow,D7380;26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2024-01-23,3.1,-1,2,0.2,-7.1,-2.5,1,92.8,1.381,100,12.5,rain&snow,0,43,51.1,32.4,198.3,998.9,99.2,9.9,4.1,0.4,0,,2024-01-23T09:33:02,2024-01-23T16:48:40,0.42,Snow&Rain&Overcast,Cloudy skies throughout the day with rain or snow.,rain,D7380;26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2024-01-24,3,1,2,-0.1,-3.7,-1.3,1.5,96.5,1.027,100,8.33,rain&snow,0,37.3,37.1,21.6,195.5,997.9,95.7,10.1,6.6,0.5,0,,2024-01-24T09:31:03,2024-01-24T16:51:10,0.45,Snow&Rain&Overcast,Cloudy skies throughout the day with rain or snow.,rain,D7380;26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2024-01-25,1.1,-0.2,0.8,-1.7,-4.9,-3,0.7,98.7,4.718,100,12.5,rain&snow,0.4,35,31.7,18,57.3,999.6,98.2,8,8.3,0.7,1,,2024-01-25T09:29:02,2024-01-25T16:53:41,0.5,Snow&Rain&Overcast,Cloudy skies throughout the day with rain or snow.,snow,D7380;26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2024-01-26,-0.7,-4,-2.4,-4.2,-8,-6.1,-3.6,91.5,0.471,100,12.5,rain&snow,0.1,34.5,28.4,18,16.7,1015.2,98.9,9.9,11.8,0.9,1,,2024-01-26T09:26:59,2024-01-26T16:56:13,0.52,Snow&Rain&Overcast,Cloudy skies throughout the day with rain or snow.,snow,D7380;26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2024-01-27,-1,-5,-2.9,-1,-9.2,-5.9,-4.2,90.9,0,0,0,,0,34.4,18.7,14.4,199.4,1019.4,96.9,9.7,8.7,0.8,0,,2024-01-27T09:24:52,2024-01-27T16:58:46,0.55,Overcast,Cloudy skies throughout the day.,cloudy,D7380;26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2024-01-28,1,-2,-0.8,-1.3,-6.7,-4.4,-2.3,89.8,0.025,100,4.17,rain&snow,0,34.1,28.1,18,223.7,1025.4,96.8,10,11.4,1,1,,2024-01-28T09:22:44,2024-01-28T17:01:20,0.59,Snow&Rain&Overcast,Cloudy skies throughout the day with late afternoon rain or snow.,rain,D7380;26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2024-01-29,4,1.1,2.8,0.4,-3.3,-1.2,-0.5,79.7,0,0,0,,0,32.1,45.9,32.4,239.6,1021.9,89.8,10.4,18.7,1.7,1,,2024-01-29T09:20:32,2024-01-29T17:03:55,0.62,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,D7380;26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2024-01-30,3,-3.1,0.3,0,-6,-2.3,-1.2,90.2,0,0,0,,0,30.8,44,25.2,262.7,1025.9,56.5,9.4,21.6,2,2,,2024-01-30T09:18:19,2024-01-30T17:06:31,0.65,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,D7380;26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2024-01-31,2,-4,0,-0.1,-9.2,-3.1,-0.6,95.4,3.851,100,16.67,rain&snow,1.8,31.6,22.7,14.4,184.4,1016,94,7.2,9.5,0.9,1,,2024-01-31T09:16:03,2024-01-31T17:09:07,0.69,Snow&Rain&Overcast,Cloudy skies throughout the day with rain or snow.,snow,D7380;26063099999;ULLI;26072099999;26067099999;26069099999
Kaliningrad,2023-04-01,6,2,4.4,6,-3.7,1,4.1,98.2,0.8,100,12.5,rain&snow,0,0,32.4,28.8,9,1000.9,100,5.5,,,,,2023-04-01T06:11:00,2023-04-01T19:14:04,0.35,Snow&Rain&Overcast,Cloudy skies throughout the day with late afternoon rain or snow.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999;26704099999
Kaliningrad,2023-04-02,7,2,3.9,2.5,-3.3,-1.2,-1.1,71.5,0.1,100,4.17,rain&snow,0,0,57.6,36,10,1017,53.4,10.2,,,,,2023-04-02T06:08:30,2023-04-02T19:16:00,0.38,Snow&Rain&Partially_cloudy,Partly cloudy throughout the day with early morning snow or rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-04-03,4,0,2,-1.1,-5.5,-3.5,-4.3,63.3,0,0,0,,0,0,50.4,36,0.6,1027.7,28.4,10.2,,,,,2023-04-03T06:05:59,2023-04-03T19:17:55,0.41,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26701099999;26603099999;26702099999;UMKK
Kaliningrad,2023-04-04,3,0,1.4,-1.6,-4.9,-3.2,-5.1,62.4,0,0,0,,0,0,32,25.2,347,1024.1,57.6,10.2,,,,,2023-04-04T06:03:29,2023-04-04T19:19:51,0.44,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-04-05,3,-1,1.2,2,-4.7,-0.8,-1.6,81.9,0,0,0,,0,0,24.5,18,300.7,1021.5,80.3,10,,,,,2023-04-05T06:01:00,2023-04-05T19:21:46,0.47,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26701099999;26603099999;26702099999;UMKK;26607099999
Kaliningrad,2023-04-06,4,-0.2,2.5,1,-2.5,-0.6,0.3,86.2,0,0,0,,0,0,30.2,25.2,1.1,1022.9,91.4,9.9,,,,,2023-04-06T05:58:30,2023-04-06T19:23:41,0.5,Overcast,Cloudy skies throughout the day.,cloudy,26701099999;26603099999;26702099999;UMKK;26607099999;26704099999
Kaliningrad,2023-04-07,14.9,4,8.3,14.9,0.1,6.5,5.5,84,0.3,100,8.33,rain,0,0,30.6,21.6,24.9,1019.4,79.3,7.3,,,,,2023-04-07T05:56:01,2023-04-07T19:25:37,0.54,Rain&Partially_cloudy,Partly cloudy throughout the day with rain clearing later.,rain,26701099999;26603099999;26702099999;UMKK;26607099999;26704099999
Kaliningrad,2023-04-08,13,5,9,13,3.4,8.2,7,87.4,0.1,100,4.17,rain,0,0,18.7,18,349,1024,75.6,8.7,,,,,2023-04-08T05:53:33,2023-04-08T19:27:32,0.58,Rain&Partially_cloudy,Partly cloudy throughout the day with morning rain.,rain,26701099999;26603099999;26702099999;UMKK;26607099999
Kaliningrad,2023-04-09,11,2,6.3,11,-0.1,4.9,4.3,87.8,0,0,0,,0,0,25.2,18,308.7,1025.1,49.8,9.2,,,,,2023-04-09T05:51:05,2023-04-09T19:29:28,0.62,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26701099999;26603099999;26702099999;UMKK;26607099999;26704099999
Kaliningrad,2023-04-10,12,1,6,12,-2.3,4.6,3.3,85,0,0,0,,0,0,19.8,18,300.3,1024.2,9.5,9.7,,,,,2023-04-10T05:48:37,2023-04-10T19:31:23,0.65,Clear,Clear conditions throughout the day.,clear-day,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999;26704099999
Kaliningrad,2023-04-11,18,1,9.9,18,-0.1,9.4,4.3,71.8,0,0,0,,0,0,45,28.8,140.4,1012.9,36.8,9.7,,,,,2023-04-11T05:46:10,2023-04-11T19:33:19,0.69,Partially_cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-04-12,17,3,10.2,17,0.1,9.8,5.3,73.9,0.2,100,8.33,rain,0,0,43.2,18,100.1,1008.1,63.3,10,,,,,2023-04-12T05:43:43,2023-04-12T19:35:15,0.72,Rain&Partially_cloudy,Partly cloudy throughout the day with rain.,rain,26701099999;26603099999;26702099999;UMKK;26607099999;26704099999
Kaliningrad,2023-04-13,13,4,8.9,13,1.3,7.9,7,88.7,0.4,100,12.5,rain,0,0,30.2,18,104.5,1007.2,74.8,9.2,,,,,2023-04-13T05:41:17,2023-04-13T19:37:10,0.75,Rain&Partially_cloudy,Partly cloudy throughout the day with rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999;26704099999
Kaliningrad,2023-04-14,14,8,11.1,14,6.1,10.5,8.2,82.8,0,0,0,,0,0,41.4,25.2,91.7,1011.3,84.6,10,,,,,2023-04-14T05:38:52,2023-04-14T19:39:06,0.79,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26701099999;26603099999;26702099999;UMKK;26607099999;26704099999
Kaliningrad,2023-04-15,12,8,10.6,12,5.5,9.3,5.9,72.9,0.6,100,12.5,rain,0,0,43.9,28.8,90.2,1014.4,92.1,10.2,,,,,2023-04-15T05:36:27,2023-04-15T19:41:01,0.83,Rain&Overcast,Cloudy skies throughout the day with rain.,rain,26701099999;26603099999;26702099999;UMKK;26607099999
Kaliningrad,2023-04-16,8,5,6.1,5.7,1.9,3.8,5,92.6,2.7,100,37.5,rain,0,0,26.6,18,70.1,1020.1,98.1,10,,,,,2023-04-16T05:34:03,2023-04-16T19:42:57,0.87,Rain&Overcast,Cloudy skies throughout the day with a chance of rain throughout the day.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-04-17,9.9,5,7.3,7.5,4.5,5.5,5.5,88.6,0,0,0,,0,0,26.3,18,10.8,1025.7,95.9,10.1,,,,,2023-04-17T05:31:40,2023-04-17T19:44:52,0.9,Overcast,Cloudy skies throughout the day.,cloudy,26701099999;26603099999;26702099999;UMKK;26607099999
Kaliningrad,2023-04-18,12,6,8.7,12,2.6,6.7,6.7,87.5,0.3,100,4.17,rain,0,0,46.8,28.8,9.7,1027.7,84.6,9.9,,,,,2023-04-18T05:29:18,2023-04-18T19:46:48,0.94,Rain&Partially_cloudy,Partly cloudy throughout the day with late afternoon rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-04-19,16,6,9.7,16,2.6,7.8,4,68.4,0.5,100,16.67,rain,0,0,39.6,28.8,33.6,1022.4,71.3,10.2,,,,,2023-04-19T05:26:56,2023-04-19T19:48:43,0.97,Rain&Partially_cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-04-20,18,6,11.2,18,4.9,10.3,4.4,64.3,0,0,0,,0,0,34.2,25.2,44.1,1023.6,20.8,10.2,,,,,2023-04-20T05:24:35,2023-04-20T19:50:39,0,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999;26704099999
Kaliningrad,2023-04-21,14,2,8.2,14,1.3,7.4,2.2,68.6,0,0,0,,0,0,32,21.6,347.7,1021.6,11.8,10.1,,,,,2023-04-21T05:22:15,2023-04-21T19:52:34,0.04,Clear,Clear conditions throughout the day.,clear-day,26603099999;26702099999;UMKK;26607099999
Kaliningrad,2023-04-22,16,1,8.6,16,-2.3,7.8,4.6,78.9,0,0,0,,0,0,25.9,18,331.7,1015.1,19.5,8.9,,,,,2023-04-22T05:19:56,2023-04-22T19:54:30,0.07,Clear,Clear conditions throughout the day.,clear-day,26701099999;26603099999;26702099999;UMKK;26607099999
Kaliningrad,2023-04-23,23,3,14.8,23,3,14.4,4.1,54.9,0,0,0,,0,0,41,25.2,176,1009.3,13.8,10.2,,,,,2023-04-23T05:17:38,2023-04-23T19:56:25,0.1,Clear,Clear conditions throughout the day.,clear-day,26701099999;26603099999;26702099999;UMKK;26607099999
Kaliningrad,2023-04-24,20,8,12.8,20,7.3,12.7,9.8,84.1,0.9,100,20.83,rain,0,0,57.6,28.8,172.2,1004.9,83.9,8.2,,,,,2023-04-24T05:15:20,2023-04-24T19:58:20,0.14,Rain&Partially_cloudy,Partly cloudy throughout the day with rain in the morning and afternoon.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-04-25,12,5,8.1,12,3.4,6.2,6.8,91.8,1,100,4.17,rain,0,0,33.5,24.8,294.2,1003.9,77.2,8.5,,,,,2023-04-25T05:13:04,2023-04-25T20:00:15,0.17,Rain&Partially_cloudy,Partly cloudy throughout the day with early morning rain.,rain,26701099999;26603099999;26702099999;UMKK;26607099999
Kaliningrad,2023-04-26,9,4.9,6.6,5.4,1.3,3.2,1.9,72.3,0.2,100,4.17,rain,0,0,47.2,31.7,264.6,1008.4,75.4,10.1,,,,,2023-04-26T05:10:49,2023-04-26T20:02:10,0.2,Rain&Partially_cloudy,Partly cloudy throughout the day with morning rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-04-27,9,1,5.3,6.3,-3.1,2,1.3,76.9,1.2,100,16.67,rain,0,0,41.2,25.8,271.3,1015.5,44.4,10.2,,,,,2023-04-27T05:08:35,2023-04-27T20:04:05,0.25,Rain&Partially_cloudy,Partly cloudy throughout the day with rain in the morning and afternoon.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999;26704099999
Kaliningrad,2023-04-28,11,2,6.5,11,-0.6,4.2,0.6,68.2,0,0,0,,0,0,30.2,25.2,276.4,1018.4,36.6,10.1,,,,,2023-04-28T05:06:23,2023-04-28T20:06:00,0.26,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-04-29,18,0,9.8,18,-3.5,8.7,2.2,62.4,0.9,100,12.5,rain,0,0,39.6,24.8,170.6,1014.1,85.7,10.1,,,,,2023-04-29T05:04:11,2023-04-29T20:07:54,0.3,Rain&Partially_cloudy,Partly cloudy throughout the day with late afternoon rain.,rain,26701099999;26603099999;26702099999;UMKK;26704099999
Kaliningrad,2023-04-30,11,1,7.5,11,-3.1,4.4,3.1,74.5,0,0,0,,0,0,44.6,32.4,290.9,1017.4,37.7,10.2,,,,,2023-04-30T05:02:01,2023-04-30T20:09:48,0.33,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26701099999;26603099999;26702099999;26706099999;UMKK
Kaliningrad,2023-05-01,13,0.2,7.4,13,-3.2,5.8,2,72,0,0,0,,0,0,30.2,25.2,248.3,1019.1,48.3,10.2,,,,,2023-05-01T04:59:52,2023-05-01T20:11:42,0.36,Partially_cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999;26704099999
Kaliningrad,2023-05-02,15,0.3,8.5,15,-3,6.8,3.1,70.3,0.2,100,8.33,rain,0,0,43.9,31.6,267.7,1015.8,73.2,10.2,,,,,2023-05-02T04:57:44,2023-05-02T20:13:36,0.39,Rain&Partially_cloudy,Partly cloudy throughout the day with morning rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999;26704099999
Kaliningrad,2023-05-03,14,-2,6.5,14,-3.6,5.3,1.5,74.3,0,0,0,,0,0,36.4,21.6,277.4,1024.8,13,10,,,,,2023-05-03T04:55:38,2023-05-03T20:15:29,0.43,Clear,Clear conditions throughout the day.,clear-day,26603099999;26702099999;26706099999;UMKK;26704099999
Kaliningrad,2023-05-04,12,-1,6.9,12,-2.5,5.5,2.9,78.2,0,0,0,,0,0,39.6,21.6,350.2,1026,40.6,9.3,,,,,2023-05-04T04:53:33,2023-05-04T20:17:21,0.46,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26701099999;26603099999;26702099999;26706099999;UMKK
Kaliningrad,2023-05-05,9,4,6.6,5.7,0.1,3.2,-0.8,60.3,0,0,0,,0,0,33.8,25.2,28.6,1027.3,40,10.2,,,,,2023-05-05T04:51:29,2023-05-05T20:19:14,0.5,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26701099999;26603099999;26702099999;UMKK;26607099999
Kaliningrad,2023-05-06,13,0,7.1,13,-4.3,4.7,-2.8,51.9,0,0,0,,0,0,35.3,25.2,77.9,1026.6,58.8,10.2,,,,,2023-05-06T04:49:28,2023-05-06T20:21:06,0.52,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26701099999;26603099999;26702099999;UMKK;26607099999
Kaliningrad,2023-05-07,14,0.3,8.2,14,-2.3,6.8,-1.1,53.7,0,0,0,,0,0,28.4,25.2,41.7,1027.8,13.9,10.2,,,,,2023-05-07T04:47:28,2023-05-07T20:22:57,0.56,Clear,Clear conditions throughout the day.,clear-day,26701099999;26603099999;26702099999;UMKK;26607099999
Kaliningrad,2023-05-08,16,0,9,16,-2.5,8.6,0.9,61.1,0,0,0,,0,0,18,21.6,44.5,1030.3,5.2,10.2,,,,,2023-05-08T04:45:29,2023-05-08T20:24:48,0.6,Clear,Clear conditions throughout the day.,clear-day,26701099999;26603099999;26702099999;26706099999;UMKK;26704099999
Kaliningrad,2023-05-09,19,4,12.2,19,2.7,11.5,-0.2,46.2,0,0,0,,0,0,25.9,18,156.8,1026.7,5,10.2,,,,,2023-05-09T04:43:32,2023-05-09T20:26:38,0.63,Clear,Clear conditions throughout the day.,clear-day,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999;26704099999
Kaliningrad,2023-05-10,19,3.7,12.2,19,1.8,11.6,0.1,46.8,0,0,0,,0,0,46.8,28.8,137.2,1022,8,10.1,,,,,2023-05-10T04:41:37,2023-05-10T20:28:28,0.67,Clear,Clear conditions throughout the day.,clear-day,26603099999;26702099999;26706099999;UMKK;26704099999
Kaliningrad,2023-05-11,20,4,12.9,20,2.2,12.3,1.6,49.6,0,0,0,,0,0,34.2,18,131.9,1022.9,6.4,10.2,,,,,2023-05-11T04:39:44,2023-05-11T20:30:16,0.7,Clear,Clear conditions throughout the day.,clear-day,26701099999;26603099999;26702099999;UMKK;26607099999;26704099999
Kaliningrad,2023-05-12,22,5,13.8,22,3.4,13.4,2.9,52,0,0,0,,0,0,36,18,124.7,1025.6,6.4,10.2,,,,,2023-05-12T04:37:53,2023-05-12T20:32:04,0.75,Clear,Clear conditions throughout the day.,clear-day,26701099999;26603099999;26702099999;26706099999;UMKK;26704099999;26607099999
Kaliningrad,2023-05-13,23,5,15,23,5,15,7.3,65.3,0,0,0,,0,0,29.5,25.2,34.7,1025.8,44.4,10.2,,,,,2023-05-13T04:36:03,2023-05-13T20:33:52,0.78,Partially_cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,26701099999;26603099999;26702099999;UMKK;26704099999;26607099999
Kaliningrad,2023-05-14,23,10,17.1,23,10,17.1,9.3,63.5,0.2,100,8.33,rain,0,0,32.4,25.2,58.3,1021.5,55.6,10.2,,,,,2023-05-14T04:34:16,2023-05-14T20:35:38,0.81,Rain&Partially_cloudy,Partly cloudy throughout the day with afternoon rain.,rain,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
Kaliningrad,2023-05-15,21,10,14.6,21,8.5,14.5,9.2,72.4,4.8,100,20.83,rain,0,0,57.6,36,103.5,1011.7,97.9,10,,,,,2023-05-15T04:32:30,2023-05-15T20:37:23,0.85,Rain&Overcast,Cloudy skies throughout the day with rain.,rain,26701099999;26603099999;26702099999;UMKK;26607099999
Kaliningrad,2023-05-16,14,10,12.4,14,7.6,12.2,11.1,91.8,1,100,4.17,rain,0,0,49.7,31.7,230.2,1007.7,90.8,10,,,,,2023-05-16T04:30:47,2023-05-16T20:39:07,0.88,Rain&Overcast,Cloudy skies throughout the day with late afternoon rain.,rain,26701099999;26603099999;26702099999;UMKK;26607099999
Kaliningrad,2023-05-17,13,7,10.2,13,4.4,8.6,5.3,72.5,0,0,0,,0,0,37.1,32.4,267.5,1017.8,77.6,10.2,,,,,2023-05-17T04:29:06,2023-05-17T20:40:51,0.92,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26701099999;26603099999;26702099999;26706099999;UMKK;26607099999
